name,count,count_2012,names
Aelicia,6,11.0,Aelicia
Ilinca,11,11.0,Ilinca
Nahyla,11,11.0,Nahyla
Dairra,10,11.0,Dairra
Dalhia,10,11.0,Dalhia
Mycaela,10,11.0,Mycaela
Salonda,5,11.0,Salonda
Indasia,8,11.0,Indasia
Vanora,11,11.0,Vanora
Tiembra,11,11.0,Tiembra
Katishia,5,11.0,Katishia
Takeyshia,6,11.0,Takeyshia
Lelita,5,11.0,Lelita
Katiuscia,5,11.0,Katiuscia
Daleshia,5,11.0,Daleshia
Neeraja,11,11.0,Neeraja
Marlianna,11,11.0,Marlianna
Elayshia,11,11.0,Elayshia
Maelia,11,11.0,Maelia
Marnina,6,11.0,Marnina
Tsega,10,11.0,Tsega
Gabrialla,10,11.0,Gabrialla
Shionna,11,11.0,Shionna
Madhura,11,11.0,Madhura
Marsheena,6,11.0,Marsheena
Shinna,6,11.0,Shinna
Mahkya,12,11.0,Mahkya
Shytavia,15,11.0,Shytavia
Tristiana,11,11.0,Tristiana
Zyesha,10,11.0,Zyesha
Gerardina,5,11.0,Gerardina
Tomyka,5,11.0,Tomyka
Tyenna,11,11.0,Tyenna
Machia,11,11.0,Machia
Silvya,10,11.0,Silvya
Geshia,5,11.0,Geshia
Dreona,10,11.0,Dreona
Domeeka,6,11.0,Domeeka
Tykiara,15,11.0,Tykiara
Tyeka,6,11.0,Tyeka
Tyecha,6,11.0,Tyecha
Shinetta,6,11.0,Shinetta
Twanika,6,11.0,Twanika
Easha,10,11.0,Easha
Shimara,6,11.0,Shimara
Marzia,11,11.0,Marzia
Dwania,5,11.0,Dwania
Majeeda,5,11.0,Majeeda
Maliza,11,11.0,Maliza
Keeisha,5,11.0,Keeisha
Trenica,6,11.0,Trenica
Mamediarra,11,11.0,Mamediarra
Zymaria,13,11.0,Zymaria
Shouana,12,11.0,Shouana
Mandala,5,11.0,Mandala
Enasia,11,11.0,Enasia
Eveanna,11,11.0,Eveanna
Evdoxia,5,11.0,Evdoxia
Shurhonda,5,11.0,Shurhonda
Kedisha,8,11.0,Kedisha
Malakia,8,11.0,Malakia
Trakelia,6,11.0,Trakelia
Malayha,11,11.0,Malayha
Treava,5,11.0,Treava
Makayda,11,11.0,Makayda
Tranda,5,11.0,Tranda
Trelana,6,11.0,Trelana
Eseosa,11,11.0,Eseosa
Tremekia,6,11.0,Tremekia
Farica,5,11.0,Farica
Saritha,6,11.0,Saritha
Felissia,5,11.0,Felissia
Elysiana,10,11.0,Elysiana
Talianna,11,11.0,Talianna
Felizia,6,11.0,Felizia
Elondra,9,11.0,Elondra
Fenna,10,11.0,Fenna
Zykiera,11,11.0,Zykiera
Enalina,11,11.0,Enalina
Emra,10,11.0,Emra
Manouchka,8,11.0,Manouchka
Trevira,5,11.0,Trevira
Mailia,11,11.0,Mailia
Maquetta,5,11.0,Maquetta
Fatia,7,11.0,Fatia
Aamia,11,11.0,Aamia
Tykiria,11,11.0,Tykiria
Giannella,11,11.0,Giannella
Advita,10,11.0,Advita
Llia,6,11.0,Llia
Deethya,11,11.0,Deethya
Uneka,6,11.0,Uneka
Mikeyia,10,11.0,Mikeyia
Adeanna,5,11.0,Adeanna
Milasia,11,11.0,Milasia
Katyanna,10,11.0,Katyanna
Kelea,11,11.0,Kelea
Mikayia,12,11.0,Mikayia
Adesina,5,11.0,Adesina
Deannea,5,11.0,Deannea
Urika,5,11.0,Urika
Herika,5,11.0,Herika
Mikasia,11,11.0,Mikasia
Michyla,11,11.0,Michyla
Demariya,11,11.0,Demariya
Schrita,6,11.0,Schrita
Hasika,11,11.0,Hasika
Hasita,11,11.0,Hasita
Dekita,5,11.0,Dekita
Delanea,5,11.0,Delanea
Hateya,10,11.0,Hateya
Shemieka,6,11.0,Shemieka
Slavica,5,11.0,Slavica
Adraya,11,11.0,Adraya
Darihanna,11,11.0,Darihanna
Moneika,6,11.0,Moneika
Monekia,6,11.0,Monekia
Sohaila,10,11.0,Sohaila
Katreina,5,11.0,Katreina
Katrenna,5,11.0,Katrenna
Tilena,5,11.0,Tilena
Samekia,5,11.0,Samekia
Davinna,11,11.0,Davinna
Mireyda,11,11.0,Mireyda
Mireyna,16,11.0,Mireyna
Davika,8,11.0,Davika
Davaria,9,11.0,Davaria
Mistala,5,11.0,Mistala
Dasheika,5,11.0,Dasheika
Hooria,10,11.0,Hooria
Valentia,10,11.0,Valentia
Sameeksha,11,11.0,Sameeksha
Snya,13,11.0,Snya
Tamarea,10,11.0,Tamarea
Samtha,6,11.0,Samtha
Dhivya,10,11.0,Dhivya
Meanna,15,11.0,Meanna
Adalaya,10,11.0,Adalaya
Meina,11,11.0,Meina
Meissa,6,11.0,Meissa
Kayella,11,11.0,Kayella
Disheka,5,11.0,Disheka
Tyleia,10,11.0,Tyleia
Shetera,7,11.0,Shetera
Tyletha,5,11.0,Tyletha
Dishita,11,11.0,Dishita
Diocelina,10,11.0,Diocelina
Maziya,11,11.0,Maziya
Dianela,10,11.0,Dianela
Michaelena,6,11.0,Michaelena
Luchiana,5,11.0,Luchiana
Luchanna,5,11.0,Luchanna
Dequandra,7,11.0,Dequandra
Tyshayla,11,11.0,Tyshayla
Tiria,5,11.0,Tiria
Tyteona,11,11.0,Tyteona
Denajia,10,11.0,Denajia
Lucinia,5,11.0,Lucinia
Lutina,5,11.0,Lutina
Detisha,5,11.0,Detisha
Tkaia,11,11.0,Tkaia
Hahna,6,11.0,Hahna
Lushonda,5,11.0,Lushonda
Sanetta,6,11.0,Sanetta
Sherinda,5,11.0,Sherinda
Luisiana,6,11.0,Luisiana
Maketta,5,11.0,Maketta
Tamiika,5,11.0,Tamiika
Annaleia,11,11.0,Annaleia
Atesha,5,11.0,Atesha
Rebecaa,6,11.0,Rebecaa
Kimbala,5,11.0,Kimbala
Wayneshia,11,11.0,Wayneshia
Alazaya,10,11.0,Alazaya
Nyria,10,11.0,Nyria
Lakeida,5,11.0,Lakeida
Romiya,12,11.0,Romiya
Synthea,10,11.0,Synthea
Qiona,6,11.0,Qiona
Okeema,5,11.0,Okeema
Temeeka,5,11.0,Temeeka
Olesha,5,11.0,Olesha
Telsha,5,11.0,Telsha
Javianna,11,11.0,Javianna
Suheyla,17,11.0,Suheyla
Jawara,5,11.0,Jawara
Telishia,6,11.0,Telishia
Teliea,9,11.0,Teliea
Okeima,5,11.0,Okeima
Jasya,11,11.0,Jasya
Reahna,10,11.0,Reahna
Jasyia,11,11.0,Jasyia
Pryia,10,11.0,Pryia
Romita,6,11.0,Romita
Klariza,11,11.0,Klariza
Shamkia,6,11.0,Shamkia
Lanaria,11,11.0,Lanaria
Jareka,6,11.0,Jareka
Brynia,10,11.0,Brynia
Norea,10,11.0,Norea
Yasheca,6,11.0,Yasheca
Syvia,5,11.0,Syvia
Alahnna,10,11.0,Alahnna
Shaimaa,11,11.0,Shaimaa
Lanicka,6,11.0,Lanicka
Shamisha,7,11.0,Shamisha
Niyona,11,11.0,Niyona
Rokaya,17,11.0,Rokaya
Rennata,6,11.0,Rennata
Zakeia,9,11.0,Zakeia
Zakera,21,11.0,Zakera
Romaisa,11,11.0,Romaisa
Wakia,6,11.0,Wakia
Taronica,6,11.0,Taronica
Syretha,6,11.0,Syretha
Lakinia,5,11.0,Lakinia
Shakeba,6,11.0,Shakeba
Alancia,9,11.0,Alancia
Alitia,5,11.0,Alitia
Renauta,6,11.0,Renauta
Karionna,11,11.0,Karionna
Kidata,5,11.0,Kidata
Lakyshia,6,11.0,Lakyshia
Ayooluwa,10,11.0,Ayooluwa
Parinita,11,11.0,Parinita
Auniya,10,11.0,Auniya
Ayia,10,11.0,Ayia
Rubicelia,8,11.0,Rubicelia
Lachisha,5,11.0,Lachisha
Ayannia,10,11.0,Ayannia
Yaicha,6,11.0,Yaicha
Kenyla,11,11.0,Kenyla
Anyria,11,11.0,Anyria
Zariea,17,11.0,Zariea
Kymorra,11,11.0,Kymorra
Pondra,5,11.0,Pondra
Rahneisha,9,11.0,Rahneisha
Jazzabella,11,11.0,Jazzabella
Aqueela,5,11.0,Aqueela
Azaelia,11,11.0,Azaelia
Ramada,5,11.0,Ramada
Taiwanda,6,11.0,Taiwanda
Jillesa,7,11.0,Jillesa
Jenalea,6,11.0,Jenalea
Xola,12,11.0,Xola
Jilissa,7,11.0,Jilissa
Zaphira,12,11.0,Zaphira
Tassa,6,11.0,Tassa
Shalima,5,11.0,Shalima
Ralana,6,11.0,Ralana
Seonna,15,11.0,Seonna
Shaniaya,11,11.0,Shaniaya
Kylaya,11,11.0,Kylaya
Pela,11,11.0,Pela
Audrynna,11,11.0,Audrynna
Kinshasha,5,11.0,Kinshasha
Omotola,11,11.0,Omotola
Senikka,6,11.0,Senikka
Laakea,10,11.0,Laakea
Bethsheba,5,11.0,Bethsheba
Omariana,16,11.0,Omariana
Anniesha,7,11.0,Anniesha
Kahmia,11,11.0,Kahmia
Bitia,11,11.0,Bitia
Willamena,10,11.0,Willamena
Kiniya,11,11.0,Kiniya
Kanyatta,5,11.0,Kanyatta
Kentrina,6,11.0,Kentrina
Antalya,11,11.0,Antalya
Rashyia,12,11.0,Rashyia
Wintana,10,11.0,Wintana
Owetta,5,11.0,Owetta
Aleyshka,10,11.0,Aleyshka
Audreauna,7,11.0,Audreauna
Anyhia,10,11.0,Anyhia
Oxana,10,11.0,Oxana
Yasminda,6,11.0,Yasminda
Batrina,5,11.0,Batrina
Ranota,6,11.0,Ranota
Ksha,9,11.0,Ksha
Jazyia,11,11.0,Jazyia
Yasmira,6,11.0,Yasmira
Antwana,5,11.0,Antwana
Orlandrea,8,11.0,Orlandrea
Kyoka,11,11.0,Kyoka
Shanona,5,11.0,Shanona
Rashya,21,11.0,Rashya
Almudena,10,11.0,Almudena
Sumaia,17,11.0,Sumaia
Aubreonna,10,11.0,Aubreonna
Aubreyona,11,11.0,Aubreyona
Aubrieana,11,11.0,Aubrieana
Zarihanna,12,11.0,Zarihanna
Antrea,5,11.0,Antrea
Yachica,6,11.0,Yachica
Charanda,5,11.0,Charanda
Yuvonda,5,11.0,Yuvonda
Sekena,6,11.0,Sekena
Takeiya,6,11.0,Takeiya
Shameekia,6,11.0,Shameekia
Ailena,10,11.0,Ailena
Khalema,5,11.0,Khalema
Jalasha,10,11.0,Jalasha
Natisa,6,11.0,Natisa
Amitha,10,11.0,Amitha
Nateka,6,11.0,Nateka
Tanitha,6,11.0,Tanitha
Lawra,6,11.0,Lawra
Seka,6,11.0,Seka
Jylisa,7,11.0,Jylisa
Chanoa,5,11.0,Chanoa
Chakya,10,11.0,Chakya
Rienna,10,11.0,Rienna
Jussica,6,11.0,Jussica
Artresha,5,11.0,Artresha
Laniyha,11,11.0,Laniyha
Rosezanna,6,11.0,Rosezanna
Neepa,6,11.0,Neepa
Shadena,6,11.0,Shadena
Shateia,6,11.0,Shateia
Latrika,6,11.0,Latrika
Chanavia,7,11.0,Chanavia
Amahya,11,11.0,Amahya
Jalycia,10,11.0,Jalycia
Shameera,6,11.0,Shameera
Jalyna,10,11.0,Jalyna
Latreca,5,11.0,Latreca
Latrasha,5,11.0,Latrasha
Aieshia,5,11.0,Aieshia
Kalaia,10,11.0,Kalaia
Nameera,10,11.0,Nameera
Chiquitha,5,11.0,Chiquitha
Nanaama,11,11.0,Nanaama
Naneka,5,11.0,Naneka
Napua,6,11.0,Napua
Leeaira,11,11.0,Leeaira
Chesica,5,11.0,Chesica
Amayla,11,11.0,Amayla
Shawandra,6,11.0,Shawandra
Chermeka,8,11.0,Chermeka
Zeyna,15,11.0,Zeyna
Kaeliana,11,11.0,Kaeliana
Naketta,5,11.0,Naketta
Shawndria,6,11.0,Shawndria
Chrishna,5,11.0,Chrishna
Shamariya,11,11.0,Shamariya
Rizza,6,11.0,Rizza
Konesha,8,11.0,Konesha
Nastasja,10,11.0,Nastasja
Nasteha,12,11.0,Nasteha
Jaimaya,9,11.0,Jaimaya
Khadijia,8,11.0,Khadijia
Rinata,6,11.0,Rinata
Shaunteria,8,11.0,Shaunteria
Takella,5,11.0,Takella
Jahnyia,11,11.0,Jahnyia
Narrissa,6,11.0,Narrissa
Tanishea,6,11.0,Tanishea
Qwanesha,8,11.0,Qwanesha
Quwanna,6,11.0,Quwanna
Kadaija,10,11.0,Kadaija
Neferteria,6,11.0,Neferteria
Lathasha,6,11.0,Lathasha
Nefeteria,5,11.0,Nefeteria
Sharletha,5,11.0,Sharletha
Akerria,10,11.0,Akerria
Takaia,11,11.0,Takaia
Carmila,5,11.0,Carmila
Krisheena,6,11.0,Krisheena
Carlitha,5,11.0,Carlitha
Raeneisha,8,11.0,Raeneisha
Carleigha,11,11.0,Carleigha
Sabela,16,11.0,Sabela
Ashauria,10,11.0,Ashauria
Nikitra,5,11.0,Nikitra
Taqueena,6,11.0,Taqueena
Karoleena,11,11.0,Karoleena
Cashana,5,11.0,Cashana
Niekia,5,11.0,Niekia
Akenya,10,11.0,Akenya
Janayshia,11,11.0,Janayshia
Larea,5,11.0,Larea
Cassendra,7,11.0,Cassendra
Retisha,6,11.0,Retisha
Reshika,6,11.0,Reshika
Seriana,17,11.0,Seriana
Sharessa,6,11.0,Sharessa
Angeleia,7,11.0,Angeleia
Yaschica,6,11.0,Yaschica
Keyiona,10,11.0,Keyiona
Yoshica,6,11.0,Yoshica
Laquinthia,5,11.0,Laquinthia
Karmya,11,11.0,Karmya
Nikyta,7,11.0,Nikyta
Sharinda,5,11.0,Sharinda
Canishia,7,11.0,Canishia
Zakeea,9,11.0,Zakeea
Sevda,12,11.0,Sevda
Aneecia,10,11.0,Aneecia
Nekiesha,6,11.0,Nekiesha
Kashanta,5,11.0,Kashanta
Jameta,5,11.0,Jameta
Jerryca,7,11.0,Jerryca
Ajaycia,8,11.0,Ajaycia
Nerina,5,11.0,Nerina
Viktorija,12,11.0,Viktorija
Nekesia,5,11.0,Nekesia
Sadora,11,11.0,Sadora
Quentisha,6,11.0,Quentisha
Lateashia,5,11.0,Lateashia
Shadra,6,11.0,Shadra
Starisha,6,11.0,Starisha
Tantanea,8,11.0,Tantanea
Starcia,5,11.0,Starcia
Julonda,5,11.0,Julonda
Arkeba,5,11.0,Arkeba
Cerisa,5,11.0,Cerisa
Nekaya,9,11.0,Nekaya
Knesha,8,11.0,Knesha
Vindhya,16,11.0,Vindhya
Cateleya,11,11.0,Cateleya
Rotisha,5,11.0,Rotisha
Juaita,5,11.0,Juaita
Lashounda,6,11.0,Lashounda
Lashenda,6,11.0,Lashenda
Sadena,6,11.0,Sadena
Niakia,5,11.0,Niakia
Sadhika,21,11.0,Sadhika
Keneka,6,11.0,Keneka
Shaguanda,6,11.0,Shaguanda
Lasheta,5,11.0,Lasheta
Silina,8,10.0,Silina
Tatrina,5,10.0,Tatrina
Talayja,10,10.0,Talayja
Tonisa,5,10.0,Tonisa
Sifa,10,10.0,Sifa
Shynita,5,10.0,Shynita
Maiza,10,10.0,Maiza
Julinda,5,10.0,Julinda
Juliaunna,10,10.0,Juliaunna
Kahlina,10,10.0,Kahlina
Jillanna,5,10.0,Jillanna
Jovania,5,10.0,Jovania
Tareena,6,10.0,Tareena
Tareia,5,10.0,Tareia
Fatyma,10,10.0,Fatyma
Fawnna,5,10.0,Fawnna
Tarkeshia,5,10.0,Tarkeshia
Majida,5,10.0,Majida
Tahmya,11,10.0,Tahmya
Shyeeda,6,10.0,Shyeeda
Junea,5,10.0,Junea
Tanihya,11,10.0,Tanihya
Kadrianna,10,10.0,Kadrianna
Kadraya,8,10.0,Kadraya
Khadejha,7,10.0,Khadejha
Tahliya,12,10.0,Tahliya
Kabresha,7,10.0,Kabresha
Shyaira,10,10.0,Shyaira
Juvia,10,10.0,Juvia
Keymaya,10,10.0,Keymaya
Khalina,10,10.0,Khalina
Kahila,5,10.0,Kahila
Jurita,5,10.0,Jurita
Juriana,5,10.0,Juriana
Tarkisha,5,10.0,Tarkisha
Flicia,5,10.0,Flicia
Kailaya,10,10.0,Kailaya
Magalena,5,10.0,Magalena
Kirtana,10,10.0,Kirtana
Frika,5,10.0,Frika
Fritha,5,10.0,Fritha
Kishanna,5,10.0,Kishanna
Jimmica,5,10.0,Jimmica
Sidona,11,10.0,Sidona
Kaishonta,6,10.0,Kaishonta
Jimica,5,10.0,Jimica
Kissha,5,10.0,Kissha
Fedaa,6,10.0,Fedaa
Toshya,5,10.0,Toshya
Jondra,5,10.0,Jondra
Kieasha,5,10.0,Kieasha
Kieisha,5,10.0,Kieisha
Kimaada,5,10.0,Kimaada
Mahliya,10,10.0,Mahliya
Fiala,10,10.0,Fiala
Kimmika,7,10.0,Kimmika
Joelia,10,10.0,Joelia
Jodana,5,10.0,Jodana
Filisha,5,10.0,Filisha
Kindrea,5,10.0,Kindrea
Hadasha,10,10.0,Hadasha
Larrica,5,10.0,Larrica
Laritha,5,10.0,Laritha
Larianna,10,10.0,Larianna
Janetha,5,10.0,Janetha
Laquietta,5,10.0,Laquietta
Laquicha,5,10.0,Laquicha
Karmisha,5,10.0,Karmisha
Laquesta,5,10.0,Laquesta
Tihisha,5,10.0,Tihisha
Laquella,6,10.0,Laquella
Laqresha,6,10.0,Laqresha
Katrea,5,10.0,Katrea
Illia,5,10.0,Illia
Kartrina,5,10.0,Kartrina
Lasaunda,5,10.0,Lasaunda
Ikeda,5,10.0,Ikeda
Ihuoma,5,10.0,Ihuoma
Takaila,10,10.0,Takaila
Idelisa,5,10.0,Idelisa
Sohela,5,10.0,Sohela
Jannia,10,10.0,Jannia
Lantanya,5,10.0,Lantanya
Lasia,10,10.0,Lasia
Karisia,9,10.0,Karisia
Tamarria,16,10.0,Tamarria
Laliana,10,10.0,Laliana
Helissa,5,10.0,Helissa
Takisa,5,10.0,Takisa
Jasandra,9,10.0,Jasandra
Jasaya,10,10.0,Jasaya
Lakitsha,5,10.0,Lakitsha
Lakitra,5,10.0,Lakitra
Lakista,5,10.0,Lakista
Hermilinda,5,10.0,Hermilinda
Kelisia,10,10.0,Kelisia
Jaona,10,10.0,Jaona
Takindra,6,10.0,Takindra
Lanekia,5,10.0,Lanekia
Jaqueisha,7,10.0,Jaqueisha
Tamikca,5,10.0,Tamikca
Solaya,15,10.0,Solaya
Kasa,5,10.0,Kasa
Teneca,5,10.0,Teneca
Iuma,8,10.0,Iuma
Jainiya,10,10.0,Jainiya
Leshauna,5,10.0,Leshauna
Leshaundra,5,10.0,Leshaundra
Terryona,10,10.0,Terryona
Kenaria,10,10.0,Kenaria
Sonceria,5,10.0,Sonceria
Tamekea,5,10.0,Tamekea
Kemyatta,5,10.0,Kemyatta
Izavella,10,10.0,Izavella
Leiona,10,10.0,Leiona
Izahbella,10,10.0,Izahbella
Jaelina,10,10.0,Jaelina
Lekedia,5,10.0,Lekedia
Leaunna,10,10.0,Leaunna
Jahmelia,5,10.0,Jahmelia
Laurica,5,10.0,Laurica
Lija,5,10.0,Lija
Kashaunda,5,10.0,Kashaunda
Ticha,5,10.0,Ticha
Kashandra,5,10.0,Kashandra
Imena,10,10.0,Imena
Takashia,5,10.0,Takashia
Terionna,20,10.0,Terionna
Tiaura,9,10.0,Tiaura
Lhea,5,10.0,Lhea
Laureana,10,10.0,Laureana
Jalashia,10,10.0,Jalashia
Srihita,16,10.0,Srihita
Kemariya,10,10.0,Kemariya
Jalyla,10,10.0,Jalyla
Isabellia,10,10.0,Isabellia
Latoyra,5,10.0,Latoyra
Latoyla,5,10.0,Latoyla
Ireona,10,10.0,Ireona
Latissia,5,10.0,Latissia
Lathena,5,10.0,Lathena
Kashaundra,6,10.0,Kashaundra
Jasella,10,10.0,Jasella
Lynnasia,10,10.0,Lynnasia
Kuwanda,5,10.0,Kuwanda
Kurissa,7,10.0,Kurissa
Kalona,5,10.0,Kalona
Surayya,5,10.0,Surayya
Lynissa,5,10.0,Lynissa
Jemekia,5,10.0,Jemekia
Tnaya,10,10.0,Tnaya
Jeanaya,10,10.0,Jeanaya
Jeevika,10,10.0,Jeevika
Keishanda,5,10.0,Keishanda
Lyka,10,10.0,Lyka
Kyleia,10,10.0,Kyleia
Jelysa,6,10.0,Jelysa
Krysha,6,10.0,Krysha
Gesina,5,10.0,Gesina
Jernya,10,10.0,Jernya
Tanayja,10,10.0,Tanayja
Tawiana,5,10.0,Tawiana
Tawanica,5,10.0,Tawanica
Kalaila,10,10.0,Kalaila
Talla,11,10.0,Talla
Konisha,7,10.0,Konisha
Ghaida,10,10.0,Ghaida
Tomkia,5,10.0,Tomkia
Jeremia,10,10.0,Jeremia
Kristela,7,10.0,Kristela
Jerikka,7,10.0,Jerikka
Krissinda,7,10.0,Krissinda
Krishuna,7,10.0,Krishuna
Jerlisha,7,10.0,Jerlisha
Jermeshia,7,10.0,Jermeshia
Ghena,10,10.0,Ghena
Macalla,8,10.0,Macalla
Jermyra,10,10.0,Jermyra
Tkya,11,10.0,Tkya
Luzia,10,10.0,Luzia
Lakeydra,5,10.0,Lakeydra
Lajoia,6,10.0,Lajoia
Laika,10,10.0,Laika
Jasyra,10,10.0,Jasyra
Laianna,10,10.0,Laianna
Kelaya,9,10.0,Kelaya
Haseena,10,10.0,Haseena
Kausha,5,10.0,Kausha
Lacorsha,7,10.0,Lacorsha
Lachundra,5,10.0,Lachundra
Laiyana,10,10.0,Laiyana
Kelcea,7,10.0,Kelcea
Lotaya,5,10.0,Lotaya
Lakeycha,5,10.0,Lakeycha
Lakessha,5,10.0,Lakessha
Lakeshea,5,10.0,Lakeshea
Timyia,15,10.0,Timyia
Lakersha,5,10.0,Lakersha
Jashonda,7,10.0,Jashonda
Lakeela,5,10.0,Lakeela
Tinina,6,10.0,Tinina
Loleatta,5,10.0,Loleatta
Lachisa,5,10.0,Lachisa
Hadya,10,10.0,Hadya
Jabriya,10,10.0,Jabriya
Jazyra,10,10.0,Jazyra
Jaycia,10,10.0,Jaycia
Kenta,5,10.0,Kenta
Suleica,8,10.0,Suleica
Tekita,5,10.0,Tekita
Lucea,10,10.0,Lucea
Kawona,5,10.0,Kawona
Lucyanna,10,10.0,Lucyanna
Kahala,5,10.0,Kahala
Yukina,10,10.0,Yukina
Xavianna,15,10.0,Xavianna
Annachristina,6,10.0,Annachristina
Miyoka,7,10.0,Miyoka
Shelissa,7,10.0,Shelissa
Darnishia,7,10.0,Darnishia
Yna,11,10.0,Yna
Darlicia,6,10.0,Darlicia
Mkyla,10,10.0,Mkyla
Mitia,6,10.0,Mitia
Xalia,10,10.0,Xalia
Ayeasha,5,10.0,Ayeasha
Ushna,15,10.0,Ushna
Wykena,5,10.0,Wykena
Dawnta,5,10.0,Dawnta
Mirena,16,10.0,Mirena
Remeka,5,10.0,Remeka
Anitrea,5,10.0,Anitrea
Reionna,10,10.0,Reionna
Celisha,5,10.0,Celisha
Shakitta,6,10.0,Shakitta
Danieka,7,10.0,Danieka
Rayiona,11,10.0,Rayiona
Ansha,10,10.0,Ansha
Antanika,6,10.0,Antanika
Shelica,5,10.0,Shelica
Shekeya,6,10.0,Shekeya
Antea,5,10.0,Antea
Xymena,17,10.0,Xymena
Pella,15,10.0,Pella
Rayisha,7,10.0,Rayisha
Cerrisa,5,10.0,Cerrisa
Mojolaoluwa,10,10.0,Mojolaoluwa
Annaliisa,5,10.0,Annaliisa
Dareka,7,10.0,Dareka
Darea,5,10.0,Darea
Chada,5,10.0,Chada
Montera,8,10.0,Montera
Danilla,5,10.0,Danilla
Shaisha,5,10.0,Shaisha
Mukta,15,10.0,Mukta
Yudelca,6,10.0,Yudelca
Chassica,5,10.0,Chassica
Anassa,8,10.0,Anassa
Cassietta,7,10.0,Cassietta
Shaenna,6,10.0,Shaenna
Sharmia,5,10.0,Sharmia
Niaisha,10,10.0,Niaisha
Rhonesha,7,10.0,Rhonesha
Delsha,5,10.0,Delsha
Udona,5,10.0,Udona
Oshanna,5,10.0,Oshanna
Udonna,5,10.0,Udonna
Analeshia,6,10.0,Analeshia
Desheena,5,10.0,Desheena
Nikaiya,10,10.0,Nikaiya
Nieva,10,10.0,Nieva
Tyshanta,6,10.0,Tyshanta
Casina,5,10.0,Casina
Yulizza,8,10.0,Yulizza
Casonja,5,10.0,Casonja
Denishea,7,10.0,Denishea
Renitia,5,10.0,Renitia
Angelamaria,5,10.0,Angelamaria
Andrietta,5,10.0,Andrietta
Sheneda,5,10.0,Sheneda
Sheneaka,5,10.0,Sheneaka
Sharmilla,5,10.0,Sharmilla
Sharnia,6,10.0,Sharnia
Shankeria,8,10.0,Shankeria
Shanneka,5,10.0,Shanneka
Sheneshia,5,10.0,Sheneshia
Urana,5,10.0,Urana
Dejonna,7,10.0,Dejonna
Rhiauna,11,10.0,Rhiauna
Andea,5,10.0,Andea
Rheyna,12,10.0,Rheyna
Deianna,10,10.0,Deianna
Shenikia,5,10.0,Shenikia
Andonia,5,10.0,Andonia
Andrekia,7,10.0,Andrekia
Nefateria,5,10.0,Nefateria
Damekia,5,10.0,Damekia
Christyonna,10,10.0,Christyonna
Ciauna,10,10.0,Ciauna
Naticha,5,10.0,Naticha
Chrysoula,5,10.0,Chrysoula
Quinna,10,10.0,Quinna
Nakela,7,10.0,Nakela
Yamia,19,10.0,Yamia
Charisha,5,10.0,Charisha
Natyra,15,10.0,Natyra
Venishia,6,10.0,Venishia
Venitra,5,10.0,Venitra
Cludia,5,10.0,Cludia
Arnica,5,10.0,Arnica
Yamaya,8,10.0,Yamaya
Nakitia,6,10.0,Nakitia
Arybella,10,10.0,Arybella
Charta,5,10.0,Charta
Nasaya,10,10.0,Nasaya
Chenavia,6,10.0,Chenavia
Nashima,5,10.0,Nashima
Charona,5,10.0,Charona
Chelonda,5,10.0,Chelonda
Charmella,5,10.0,Charmella
Yanesa,11,10.0,Yanesa
Naryia,10,10.0,Naryia
Cholena,5,10.0,Cholena
Qiuana,5,10.0,Qiuana
Chiyoka,5,10.0,Chiyoka
Chiquia,5,10.0,Chiquia
Nandhana,11,10.0,Nandhana
Chinitta,5,10.0,Chinitta
Yanaiza,10,10.0,Yanaiza
Venika,6,10.0,Venika
Damarea,10,10.0,Damarea
Chakevia,5,10.0,Chakevia
Shalaundra,5,10.0,Shalaundra
Chakelia,5,10.0,Chakelia
Mykiya,10,10.0,Mykiya
Sheandra,5,10.0,Sheandra
Cyrita,5,10.0,Cyrita
Yema,5,10.0,Yema
Chakeya,5,10.0,Chakeya
Myleigha,11,10.0,Myleigha
Shedonna,5,10.0,Shedonna
Shasa,5,10.0,Shasa
Dalesia,5,10.0,Dalesia
Chaena,6,10.0,Chaena
Myaira,10,10.0,Myaira
Chakela,5,10.0,Chakela
Dainera,7,10.0,Dainera
Antonica,5,10.0,Antonica
Raqiya,10,10.0,Raqiya
Mylla,11,10.0,Mylla
Yakema,6,10.0,Yakema
Nadaya,10,10.0,Nadaya
Phylea,6,10.0,Phylea
Radoika,5,10.0,Radoika
Radia,10,10.0,Radia
Comesha,5,10.0,Comesha
Yaleska,16,10.0,Yaleska
Ariha,10,10.0,Ariha
Crysania,7,10.0,Crysania
Ardriana,6,10.0,Ardriana
Rahshida,5,10.0,Rahshida
Pranaya,11,10.0,Pranaya
Cowana,5,10.0,Cowana
Deshiya,10,10.0,Deshiya
Breandra,7,10.0,Breandra
Ahniyla,10,10.0,Ahniyla
Elenia,7,10.0,Elenia
Aia,10,10.0,Aia
Markishia,5,10.0,Markishia
Aizha,7,10.0,Aizha
Tukesha,5,10.0,Tukesha
Zhanya,11,10.0,Zhanya
Aelisa,5,10.0,Aelisa
Ellissia,10,10.0,Ellissia
Aesa,10,10.0,Aesa
Sakeithia,6,10.0,Sakeithia
Elissha,5,10.0,Elissha
Elishka,10,10.0,Elishka
Afina,10,10.0,Afina
Sakima,5,10.0,Sakima
Mariyha,10,10.0,Mariyha
Ellivia,10,10.0,Ellivia
Zaylaa,10,10.0,Zaylaa
Edyta,10,10.0,Edyta
